"fechaSen","fechaEjec","accion","precioEjec","regla"
"2013-06-28","2013-07-01","Compra",40895.1410985075,"IF Williams.R.14 is (-50.7, Inf] and MFI.14 is (56.7,58.5] THEN  is 1; (supportSize=1; laplace=0.666666666666667)"
"2013-08-01","2013-08-02","Venta por banda superior",41865.458804085,"IF MFI.14 is (58.5, Inf] and Adj.Close.RSI.14 is (48.8, Inf] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
"2013-08-29","2013-08-30","Compra",39516.38444361,"IF Comm.Chan.20.0.015 is (-154,-118] THEN  is 1; (supportSize=3; laplace=0.8)"
"2013-09-06","2013-09-09","Venta por banda superior",40331.6038331325,"IF Williams.R.14 is (-78.3,-66.6] THEN  is -1; (supportSize=3; laplace=0.8)"
"2013-10-09","2013-10-10","Compra",40383.3178568213,"IF Adj.Close.RSI.14 is (29.8,33.6] and Williams.R.14 is (-95.3,-89.2] THEN  is 1; (supportSize=2; laplace=0.75)"
"2013-10-29","2013-10-30","Venta por banda superior",40999.08524439,"IF MFI.14 is (58.5, Inf] and Adj.Close.RSI.14 is (48.8, Inf] THEN  is -1; (supportSize=1; laplace=0.666666666666667)"
