"fechaSen","fechaEjec","accion","precioEjec","regla","puntaje_regla"
"2014-07-30","2014-07-31","Compra",44057.77993139,"IF Comm.Chan.20.0.015 is (77.2,89.7] THEN  is 1; (supportSize=4; laplace=0.833333333333333)",-0.105536884810481
"2014-08-11","2014-08-12","Venta por banda superior",44627.54020032,"IF Williams.R.14 is (-7.4, Inf] THEN  is -1; (supportSize=4; laplace=0.833333333333333)",0.0129321148232451
"2014-08-18","2014-08-19","Compra",44971.398125,"IF Williams.R.14 is (-9.58,-5.54] THEN  is 1; (supportSize=4; laplace=0.833333333333333)",-0.0986807858554715
"2014-08-22","2014-08-25","Venta por banda superior",45349.7068214138,"IF Comm.Chan.20.0.015 is (109, Inf] THEN  is -1; (supportSize=4; laplace=0.833333333333333)",0.204324121981114
"2014-08-28","2014-08-29","Compra",45693.730703125,"IF Comm.Chan.20.0.015 is (77.2,89.7] THEN  is 1; (supportSize=4; laplace=0.833333333333333)",-0.112465037637299
"2014-08-29","2014-09-01","Venta por banda inferior",45377.1575535863,"IF Williams.R.14 is (-14.5,-6.99] THEN  is -1; (supportSize=4; laplace=0.833333333333333)",0.112712453357064
"2014-09-02","2014-09-03","Compra",46057.4130321012,"IF Comm.Chan.20.0.015 is (77.2,89.7] THEN  is 1; (supportSize=4; laplace=0.833333333333333)",-0.121255576885839
"2014-09-10","2014-09-11","Venta por banda inferior",45652.5435351563,"IF Williams.R.14 is (-62.6,-40.4] THEN  is -1; (supportSize=4; laplace=0.833333333333333)",-0.234873846810382
"2014-09-11","2014-09-12","Compra",45762.004477915,"IF Adj.Close.RSI.14 is [-Inf,53.7] THEN  is 1; (supportSize=4; laplace=0.833333333333333)",-0.0215647026379157
"2014-09-24","2014-09-25","Venta por banda inferior",44775.1604592338,"IF MFI.14 is (43.8,47.3] THEN  is -1; (supportSize=4; laplace=0.833333333333333)",-0.202880703731566
"2014-09-25","2014-09-26","Compra",44953.1279539762,"IF Adj.Close.RSI.14 is [-Inf,53.7] THEN  is 1; (supportSize=4; laplace=0.833333333333333)",-0.0306502353544167
"2014-10-06","2014-10-07","Venta por banda inferior",44544.7048392413,"IF Williams.R.14 is (-62.6,-40.4] THEN  is -1; (supportSize=4; laplace=0.833333333333333)",-0.243959379526883
"2014-10-07","2014-10-08","Compra",44531.5610399137,"IF Adj.Close.RSI.14 is [-Inf,53.7] THEN  is 1; (supportSize=4; laplace=0.833333333333333)",-0.0535572913629765
"2014-10-21","2014-10-22","Venta por banda inferior",43511.4740770238,"IF Williams.R.14 is (-62.6,-40.4] THEN  is -1; (supportSize=4; laplace=0.833333333333333)",-0.266866435535443
"2014-10-22","2014-10-23","Compra",43772.0223975862,"IF Adj.Close.RSI.14 is [-Inf,53.7] THEN  is 1; (supportSize=4; laplace=0.833333333333333)",-0.0599031434914634
"2014-10-24","2014-10-27","Venta por banda inferior",43494.2516160863,"IF Williams.R.14 is (-62.6,-40.4] THEN  is -1; (supportSize=4; laplace=0.833333333333333)",-0.27321228766393
"2014-11-05","2014-11-06","Compra",45136.9163576725,"IF Williams.R.14 is (-9.58,-5.54] THEN  is 1; (supportSize=4; laplace=0.833333333333333)",-0.126640455857257
"2014-11-11","2014-11-12","Venta por banda inferior",43874.9030714138,"IF Williams.R.14 is (-62.6,-40.4] THEN  is -1; (supportSize=4; laplace=0.833333333333333)",-0.301171957665715
"2014-11-12","2014-11-13","Compra",43815.7075100162,"IF Adj.Close.RSI.14 is [-Inf,53.7] THEN  is 1; (supportSize=4; laplace=0.833333333333333)",-0.0706668760360853
"2014-11-14","2014-11-18","Venta por banda inferior",43344.086953125,"IF MFI.14 is (43.8,47.3] THEN  is -1; (supportSize=4; laplace=0.833333333333333)",-0.213644436276188
"2014-11-18","2014-11-19","Compra",43916.3275733675,"IF Adj.Close.RSI.14 is [-Inf,53.7] THEN  is 1; (supportSize=4; laplace=0.833333333333333)",-0.0585890934657785
"2014-11-20","2014-11-21","Venta por banda superior",44446.739429085,"IF Williams.R.14 is (-62.6,-40.4] THEN  is -1; (supportSize=4; laplace=0.833333333333333)",-0.289094175095408
"2014-11-28","2014-12-01","Compra",43928.5220460237,"IF Adj.Close.RSI.14 is [-Inf,53.7] THEN  is 1; (supportSize=4; laplace=0.833333333333333)",-0.0770335635460265
"2014-12-02","2014-12-02","Venta fin periodo",43118.2837354763,"No aplica",0
